"email","quality","result","free","role"
"didcot@brighthorizons.com","good","ok","no","no"
"didi@littlenemonursery.co.uk","good","ok","no","no"
"didi@mymontessorischool.london","good","ok","no","no"
"didsburyclose@alphabethousenurseries.co.uk","good","ok","no","no"
"diffpartridge@yahoo.co.uk","bad","invalid","yes","no"
"digglenursery@aol.co.uk","risky","catch_all","no","no"
"dinkydalesnursery@outlook.com","risky","unknown","yes","no"
"dinkydaycare@mail.com","good","ok","yes","no"
"dinkyducks@rownerfamilycentre.org","good","ok","no","no"
"dinkygroves@outlook.com","risky","unknown","yes","no"
"dinningtonpreschool@hotmail.co.uk","good","ok","yes","no"
"diptikanani1@gmail.com","good","ok","yes","no"
"director@bananamoon-battersea.co.uk","risky","catch_all","no","no"
"director@willowtreenursery.co.uk","good","ok","no","no"
"directors@bananamoon-bromley.co.uk","good","ok","no","yes"
"directors@littlediamondsltd.com","risky","catch_all","no","yes"
"directors@sunrise-daynursery.co.uk","good","ok","no","yes"
"directorswh@lespetitesetoiles.uk","good","ok","no","no"
"directortotsteachers@icloud.com","good","ok","yes","no"
"discoverynursery@yahoo.co.uk","risky","unknown","yes","no"
"djh31266@aol.co.uk","risky","catch_all","no","no"
"dlmctseyc@gmail.com","good","ok","yes","no"
"dogsthorpe@starsdaynurseries.co.uk","good","ok","no","no"
"donna@applegarthdaynurseries.co.uk","risky","unknown","no","no"
"donnacrownk@btconnect.com","good","ok","no","no"
"dorchester@chipmunksdaynursery.co.uk","good","ok","no","no"
"dorchester@sunnydays.co.uk","good","ok","no","no"
"dorn@fenwoodnursery.co.uk","good","ok","no","no"
"dorney@wraparoundcare4u.com","good","ok","no","no"
"dracup.lodge@1stsafari.co.uk","risky","catch_all","no","no"
"dronfield-nursery@outlook.com","risky","unknown","yes","no"
"dtdnursery@outlook.com","risky","unknown","yes","no"
"ducklingsmanager@qce-nurseries.co.uk","good","ok","no","no"
"dudleyhill.manager@kidsplanetdaynurseries.co.uk","good","ok","no","no"
"dukinfield@kidsplanetdaynurseries.co.uk","good","ok","no","no"
"dumerslane@mulberrybush-nursery.co.uk","good","ok","no","no"
"dundonaldroad@dickybirds.co.uk","good","ok","no","no"
"dunesnursery@googlemail.com","good","ok","yes","no"
"durham@kids1st.net","good","ok","no","no"
"durham@yellowwellies.co.uk","good","ok","no","no"
"durhamroad@dickybirds.co.uk","good","ok","no","no"
"dwalt2830@gmail.com","good","ok","yes","no"
"dwnursery@outlook.com","risky","unknown","yes","no"
"eaglenursery@blueyonder.co.uk","bad","invalid","no","no"
"ealing.common@busybees.com","good","ok","no","no"
"ealing.northfields@busybees.com","good","ok","no","no"
"ealing@buttercups-nursery.co.uk","good","ok","no","no"
"eamonngribben@blueyonder.co.uk","bad","invalid","no","no"
"earleymontessori@hotmail.com","good","ok","yes","no"
"earlham@chestnut-nursery.co.uk","bad","invalid","no","no"
"earlybairdsnursery@gmail.com","good","ok","yes","no"
"earlybirds1@talktalk.net","good","ok","no","no"
"earlybirdscarterlane@gmail.com","good","ok","yes","no"
"earlyblossomnursery@yahoo.com","risky","unknown","yes","no"
"earlymilesnursery@gmail.com","good","ok","yes","no"
"earlyyears@nunthorpenurseries.co.uk","good","ok","no","no"
"eastdulwich@purplejay.co.uk","risky","catch_all","no","no"
"eastham@cutiepiesnursery.org.uk","bad","invalid","no","no"
"eastkeswick.centredirector@busybees.com","good","ok","no","no"
"eastmalling@busybees.com","good","ok","no","no"
"ebridger@thechildcareprofessionals.co.uk","good","ok","no","no"
"eccleshill.manager@kidsplanetdaynurseries.co.uk","good","ok","no","no"
"ecclestonparkdaynursery@gmail.com","good","ok","yes","no"
"echoesm1@gmail.com","good","ok","yes","no"
"eddillon@globalnet.co.uk","good","ok","no","no"
"edenkidsnursery@gmail.com","good","ok","yes","no"
"edgbaston@storal.com","good","ok","no","no"
"edgware@cheekychums.co.uk","good","ok","no","no"
"edgware@christchurchkindergarten.co.uk","bad","invalid","no","no"
"edwalton.nursery@childbase.com","good","ok","no","no"
"edward@greenwoodnursery.school","good","ok","no","no"
"eeybrockhall@gmail.com","good","ok","yes","no"
"eeybury@yahoo.co.uk","risky","unknown","yes","no"
"eeyradcliffe@yahoo.co.uk","risky","unknown","yes","no"
"eeyrawtenstall@yahoo.co.uk","risky","unknown","yes","no"
"egglescliffe@rosedenenurseries.co.uk","good","ok","no","no"
"ekta.garg@mariamontessori.co.uk","good","ok","no","no"
"ela.nursery@gmail.com","good","ok","yes","no"
"elaine@brighterbeginnings.co.uk","good","ok","no","no"
"elainelangler.teenytots@gmail.com","good","ok","yes","no"
"elcpreschool@yahoo.co.uk","risky","unknown","yes","no"
"elisabeth@brishingbarnnursery.co.uk","risky","catch_all","no","no"
"elitekidsclub@hotmail.com","good","ok","yes","no"
"elizabeth@nurseryhouse.co.uk","good","ok","no","no"
"elizabethterrace@asquithnurseries.co.uk","good","ok","no","no"
"elmgrove@brighthorizons.com","good","ok","no","no"
"elmscot@elmscot.co.uk","risky","catch_all","no","no"
"elodie@sheppertonnursery.co.uk","risky","catch_all","no","no"
"els.maidstone@outlook.com","risky","unknown","yes","no"
"els.staplehurst@outlook.com","risky","unknown","yes","no"
"els@reddamhouse.org.uk","good","ok","no","no"
"elsa@littlecheekymonkeys.co.uk","risky","catch_all","no","no"
"elthamgreennursery@outlook.com","risky","unknown","yes","no"
"elvesmontessori@aol.com","good","ok","yes","no"
"em3holidayclub@outlook.com","risky","unknown","yes","no"
"em3kidsclub@gmail.com","good","ok","yes","no"
"email@bowlanepre-school.co.uk","good","ok","no","yes"
"email@parklandsdaynursery.co.uk","risky","catch_all","no","yes"
"emball@live.co.uk","good","ok","yes","no"
"emily.burgess@familyfirstnurseries.com","good","ok","no","no"
"emily.hurst@streathamhousenursery.co.uk","good","ok","no","no"
"emily@puddleducknursery.com","risky","catch_all","no","no"
"emma.dewhirst@outlook.com","risky","unknown","yes","no"
"emma@domidomingo.co.uk","good","ok","no","no"
"emma@hackenthorpehallnursery.co.uk","risky","catch_all","no","no"
"emma@littleachievers.co.uk","good","ok","no","no"
"emma@smallworldkindergarten.co.uk","risky","catch_all","no","no"
"emma@thnursery.co.uk","good","ok","no","no"
"emmaabcchildcare@yahoo.co.uk","risky","unknown","yes","no"
"emmaburgesstykesstockslane@gmail.com","good","ok","yes","no"
"emmajones@pbnurseries.com","good","ok","no","no"
"emmaskiddicare13@gmail.com","good","ok","yes","no"
"emscote.house@childbase.com","good","ok","no","no"
"emscotepreschool@googlemail.com","good","ok","yes","no"
"enderbywharf@alphabethousenurseries.co.uk","good","ok","no","no"
"enisnaz@hotmail.com","good","ok","yes","no"
"enquire.battersea@kidoschools.com","good","ok","no","no"
"enquire.streatham@kidoschools.com","good","ok","no","no"
"enquiries.jigsawschildcare@gmail.com","good","ok","yes","no"
"enquiries.laytonpreschool@yahoo.co.uk","risky","unknown","yes","no"
"enquiries.parkgate@dreamcatchersdaynursery.co.uk","risky","catch_all","no","no"
"enquiries.spectacularkidz@yahoo.com","risky","unknown","yes","no"
"enquiries@adventure-learning.co.uk","good","ok","no","yes"
"enquiries@allaboarddaynursery.co.uk","risky","catch_all","no","yes"
"enquiries@almondhouse.co.uk","risky","catch_all","no","yes"
"enquiries@appletree-nursery.com","good","ok","no","yes"
"enquiries@aristotots.com","risky","catch_all","no","yes"
"enquiries@ashtonhousenursery.co.uk","risky","catch_all","no","yes"
"enquiries@attenboroughdn.co.uk","good","ok","no","yes"
"enquiries@babystepsdaycare.co.uk","good","ok","no","yes"
"enquiries@barnowlsnursery.com","good","ok","no","yes"
"enquiries@beechwoodfarmdaynursery.co.uk","risky","catch_all","no","yes"
"enquiries@beehappynursery.co.uk","risky","catch_all","no","yes"
"enquiries@beehivedaycare.co.uk","risky","catch_all","no","yes"
"enquiries@bigtopnursery.co.uk","good","ok","no","yes"
"enquiries@bluebutterflymontessori.com","good","ok","no","yes"
"enquiries@bluedoornursery.co.uk","good","ok","no","yes"
"enquiries@brightstartnurseries.net","good","ok","no","yes"
"enquiries@broomhall.sheffield.sch.uk","good","ok","no","yes"
"enquiries@busybearsdurham.co.uk","good","ok","no","yes"
"enquiries@busybeesdurham.co.uk","risky","catch_all","no","yes"
"enquiries@buttercupbarndaynursery.co.uk","risky","catch_all","no","yes"
"enquiries@butterfliesdaynurseries.com","good","ok","no","yes"
"enquiries@caroljanenursery.co.uk","good","ok","no","yes"
"enquiries@chalkhousenursery.co.uk","risky","catch_all","no","yes"
"enquiries@charleybarleys.co.uk","good","ok","no","yes"
"enquiries@childsplaynurserypenistone.co.uk","good","ok","no","yes"
"enquiries@christchurchkindergarten.co.uk","bad","invalid","no","yes"
"enquiries@crigglestonedaycare.org.uk","good","ok","no","yes"
"enquiries@dickorydocksdaynursery.co.uk","good","ok","no","yes"
"enquiries@dimplesnursery.co.uk","good","ok","no","yes"
"enquiries@dinototschildcare.co.uk","good","ok","no","yes"
"enquiries@dore.sheffield.sch.uk","good","ok","no","yes"
"enquiries@dreamcatchersdaynursery.co.uk","risky","catch_all","no","yes"
"enquiries@ducklingsbrookfield.co.uk","good","ok","no","yes"
"enquiries@eshn.co.uk","good","ok","no","yes"
"enquiries@explorelearning.co.uk","risky","catch_all","no","yes"
"enquiries@fennies.com","good","ok","no","yes"
"enquiries@firstdaynursery.com","risky","catch_all","no","yes"
"enquiries@footstepsnurseryworkington.com","risky","catch_all","no","yes"
"enquiries@funhubactivities.co.uk","good","ok","no","yes"
"enquiries@gaskellsnursery.co.uk","good","ok","no","yes"
"enquiries@georgespreschool.co.uk","good","ok","no","yes"
"enquiries@growingmindsnursery.co.uk","good","ok","no","yes"
"enquiries@growingupgreen.co.uk","good","ok","no","yes"
"enquiries@growingwildoutdoornursery.co.uk","good","ok","no","yes"
"enquiries@hadleyu5.co.uk","risky","catch_all","no","yes"
"enquiries@happytotsnursery.co.uk","risky","catch_all","no","yes"
"enquiries@hatching-dragons.com","risky","catch_all","no","yes"
"enquiries@hippitots.com","risky","catch_all","no","yes"
"enquiries@hollinswoodchildcare.co.uk","good","ok","no","yes"
"enquiries@inwoodnursery.com","good","ok","no","yes",""
"enquiries@jackandjillsdaynursery.co.uk","good","ok","no","yes"
"enquiries@kidsadventures.org.uk","good","ok","no","yes"
"enquiries@kinderview.co.uk","good","ok","no","yes"
"enquiries@learning-ladders-nursery.co.uk","risky","catch_all","no","yes"
"enquiries@lilacfrognursery.co.uk","risky","unknown","no","yes"
"enquiries@litteelmsdaycare.co.uk","bad","invalid","no","yes"
"enquiries@littleblossomsnursery.co.uk","good","ok","no","yes"
"enquiries@littlecherubsnursery.com","risky","catch_all","no","yes"
"enquiries@littledotsdaycare.co.uk","bad","invalid","no","yes"
"enquiries@littleexplorers-daynursery.co.uk","risky","catch_all","no","yes"
"enquiries@littlegemsdaynursery.com","risky","catch_all","no","yes"
"enquiries@littlegeorges.co.uk","good","ok","no","yes"
"enquiries@littlelingfields.co.uk","good","ok","no","yes"
"enquiries@little-squirrels.com","risky","catch_all","no","yes"
"enquiries@littlestarschildcare.org.uk","good","ok","no","yes"
"enquiries@littletinkerschildcare.co.uk","bad","invalid","no","yes"
"enquiries@littlewalkersnursery.co.uk","risky","catch_all","no","yes"
"enquiries@littlewellies.net","bad","invalid","no","yes"
"enquiries@londonmulberrynursery.co.uk","good","ok","no","yes"
"enquiries@lydlynchpreschool.co.uk","good","ok","no","yes"
"enquiries@magdalennursery.com","risky","catch_all","no","yes"
"enquiries@mamabear.co.uk","risky","catch_all","no","yes"
"enquiries@mbdn.co.uk","risky","catch_all","no","yes"
"enquiries@noahsarknursery.com","good","ok","no","yes"
"enquiries@oakleemontessori.co.uk","good","ok","no","yes"
"enquiries@orangedaynursery.co.uk","bad","invalid","no","yes"
"enquiries@orchidale.co.uk","good","ok","no","yes"
"enquiries@outstanding-nursery.co.uk","good","ok","no","yes"
"enquiries@peacockmontessori.co.uk","risky","catch_all","no","yes"
"enquiries@piggybanknursery.co.uk","good","ok","no","yes"
"enquiries@preciousjewelsnurseryltd.co.uk","risky","catch_all","no","yes"
"enquiries@ragamuffinsdaynursery.co.uk","risky","catch_all","no","yes"
"enquiries@rainbowcentre.org","good","ok","no","yes"
"enquiries@rivermole.co.uk","good","ok","no","yes"
"enquiries@salisburyfirststeps.co.uk","good","ok","no","yes"
"enquiries@scallywagsweymouth.co.uk","risky","catch_all","no","yes"
"enquiries@seahamkindergarten.co.uk","good","ok","no","yes"
"enquiries@shotleybridge-nurseryschool.co.uk","good","ok","no","yes"
"enquiries@small-wonders.co.uk","good","ok","no","yes"
"enquiries@smartysdaynursery.com","bad","invalid","no","yes"
"enquiries@squareonenursery.com","good","ok","no","yes"
"enquiries@starlightsdaycarenursery.org.uk","good","ok","no","yes"
"enquiries@stjamesplaycareltd.co.uk","good","ok","no","yes"
"enquiries@superpeasnursery.co.uk","good","ok","no","yes"
"enquiries@tbr.org.uk","good","ok","no","yes"
"enquiries@theducklingsdaynursery.co.uk","risky","catch_all","no","yes"
"enquiries@thefaithchild.org","good","ok","no","yes"
"enquiries@thelawnschildrensnursery.co.uk","risky","catch_all","no","yes"
"enquiries@theorcharddaynursery.org","good","ok","no","yes"
"enquiries@therailwaynursery.co.uk","good","ok","no","yes"
"enquiries@tiddly-winks-nursery.co.uk","risky","unknown","no","yes"
"enquiries@tinytoezpre-school.co.uk","good","ok","no","yes"
"enquiries@tinytotsrotherham.co.uk","good","ok","no","yes"
"enquiries@tiptopdaynursery.co.uk","good","ok","no","yes"
"enquiries@toadhalldaynursery.com","good","ok","no","yes"
"enquiries@topsdaynurseries.co.uk","good","ok","no","yes"
"enquiries@tpna.org.uk","good","ok","no","yes"
"enquiries@treetopsnurserybootle.co.uk","risky","catch_all","no","yes"
"enquiries@unicornnursery.co.uk","risky","catch_all","no","yes"
"enquiries@wells-house.co.uk","good","ok","no","yes"
"enquiries@willowtreedaynursery.co.uk","good","ok","no","yes"
"enquiries@wiseowlschildcare.co.uk","risky","catch_all","no","yes"
"enquiries@wonderlandnursery.co.uk","good","ok","no","yes"
"enquiries@woodlandschildcare.co.uk","risky","catch_all","no","yes",""
"enquiries@woodlandspreschoolnurseryltd.co.uk","good","ok","no","yes"
"enquiries@youngfriends.co.uk","good","ok","no","yes"
"enquiries@zoeevanschildcare.co.uk","risky","catch_all","no","yes"
"enquiriesmarple@kinderview.co.uk","good","ok","no","no"
"enquiry@busikids.com","good","ok","no","yes"
"enquiry@fairytales-nursery.co.uk","good","ok","no","yes"
"enquiry@poppinsdaynursery.com","good","ok","no","yes"
"enquiry@pypehayescc.bham.uk","bad","invalid","no","yes"
"eoosc@btconnect.com","good","ok","no","no"
"epsom.centredirector@busybees.com","good","ok","no","no"
"erdenelimited@gmail.com","good","ok","yes","no"
"et-kidsclub@blueyonder.co.uk","bad","invalid","no","no"
"euan@bluegrasspurplecow.co.uk","good","ok","no","no"
"eva@careerseekersdirect.co.uk","risky","catch_all","no","no"
"evelyndavies@footstepswilmslow.co.uk","bad","invalid","no","no"
"eversleighdaynursery@hotmail.co.uk","good","ok","yes","no"
"evolutionmontessorischool@gmail.com","good","ok","yes","no"
"evolutionplaygroup@gmail.com","good","ok","yes","no"
"ewennicki@aol.com","good","ok","yes","no"
"ewhittle_05@hotmail.co.uk","good","ok","yes","no"
"explorerschildcaregroup@outlook.com","risky","unknown","yes","no"
"explorersdaycare@hotmail.co.uk","good","ok","yes","no"
"eye@mulberrybushnursery.co.uk","risky","catch_all","no","no"
"eyna.nursery@foundationsforlearning.co.uk","good","ok","no","no"
"eynsham@oxfordnursery.co.uk","good","ok","no","no"
"f.ellery@hopscotchdaynurseries.co.uk","bad","invalid","no","no"
"fairfield@portlandnurseries.co.uk","good","ok","no","no"
"fairfieldmontessorischool@hotmail.com","good","ok","yes","no"
"fairfieldpdnursery@hotmail.co.uk","good","ok","yes","no"
"fairmountnursery@btconnect.com","good","ok","no","no"
"fairplaychildcareltd@gmail.com","good","ok","yes","no"
"fairstartnursery@gmail.com","good","ok","yes","no"
"fairwayscc2@aol.com","good","ok","yes","no"
"faithandlovenursery@gmail.com","good","ok","yes","no"
"fakhran@bradfordtrident.co.uk","good","ok","no","no"
"family@footprintsnurseries.co.uk","risky","catch_all","no","no"
"family@theaunties.co.uk","good","ok","no","no"
"fareacres@hotmail.com","good","ok","yes","no"
"fareacressw@btconnect.com","bad","invalid","no","no"
"faringdon@tosn.co.uk","good","ok","no","no"
"farley-salisbury@storal.com","good","ok","no","no"
"farleysteeple@storal.com","good","ok","no","no"
"farmyardfriends@aol.com","good","ok","yes","no"
"farnborough@brighthorizons.com","good","ok","no","no"
"farnborough@pumpkinpatch.org.uk","good","ok","no","no"
"farnham@curiousexplorers.co.uk","good","ok","no","no"
"farringtons.nursery@busybees.com","good","ok","no","no"
"farsley@childrenscornerchildcare.co.uk","good","ok","no","no"
"fatimadaynursery@outlook.com","risky","unknown","yes","no"
"fay@thdn.co.uk","good","ok","no","no"
"faye@littlecheekymonkeys.co.uk","risky","catch_all","no","no"
"faye@rainbowhillhousenursery.com","good","ok","no","no"
"fcdo@brighthorizons.com","good","ok","no","no"
"felcottroad@toadhall-nursery.co.uk","risky","catch_all","no","no"
"fern.bank@justchildcare.co.uk","good","ok","no","no"
"fern.hollow@hotmail.co.uk","good","ok","yes","no"
"fernbanknursery@yahoo.co.uk","risky","unknown","yes","no"
"fernbees@oleacare.uk","good","ok","no","no"
"ferndene@kids1st.net","good","ok","no","no"
"fernhillmontessoribrom@yahoo.co.uk","risky","unknown","yes","no"
"ffn5@fisherfieldchildcare.co.uk","good","ok","no","no"
"ffn7@fisherfieldchildcare.co.uk","good","ok","no","no"
"filkins@tosn.co.uk","good","ok","no","no"
"fillongleypreschool@hotmail.co.uk","good","ok","yes","no"
"finance@cheekychums.co.uk","good","ok","no","yes"
"finance@croftnursery.co.uk","good","ok","no","yes"
"finchampstead@completechildcare.co.uk","good","ok","no","no"
"finchleycentral@brighthorizons.com","good","ok","no","no"
"fiona.honeypot@btconnect.com","good","ok","no","no"
"firstclass@maryvalenurseries.co.uk","good","ok","no","no"
"firstclasshuddersfield@gmail.com","good","ok","yes","no"
"firstlittlesteps49@outlook.com","risky","unknown","yes","no"
"firststeps.ns@googlemail.com","good","ok","yes","no"
"firststeps.stonehousefarmnursery@thecooperativechi","bad","invalid","no","no"
"firststepslearning@gmail.com","good","ok","yes","no"
"firststepslowton@gmail.com","good","ok","yes","no"
"firststepsnursery@hotmail.co.uk","good","ok","yes","no"
"firststepsnursery@live.co.uk","good","ok","yes","no"
"firststepstolearningltd@gmail.com","good","ok","yes","no"
"fittonhill@brighterbeginnings.co.uk","good","ok","no","no"
"fixbeesdaycare@gmail.com","good","ok","yes","no"
"flax@redbusnursery.co.uk","good","ok","no","no",""
"fledgelingsnursery@sky.com","risky","catch_all","no","no"
"fledglings.christchurch@gmail.com","good","ok","yes","no"
"fledglingsdaynursery@hotmail.co.uk","good","ok","yes","no",""
"fledglingslodge@hotmail.com","good","ok","yes","no"
"fleet@brighthorizons.com","good","ok","no","no"
"florahouse@btconnect.com","good","ok","no","no"
"floweryfieldc4m@gmail.com","good","ok","yes","no"
"flyingstartdaynursery@hotmail.com","good","ok","yes","no"
"fobbingvillagepreschool@hotmail.com","good","ok","yes","no"
"foh.maidavale@nfamilyclub.com","good","ok","no","no"
"follyfarm@hotmail.com","good","ok","yes","no",""
"footprints@imaginethefun.co.uk","good","ok","no","no"
"footprints@justchildcare.co.uk","good","ok","no","no"
"footstepsdaynursery@gmail.com","bad","invalid","yes","no"
"fordfield@btconnect.com","good","ok","no","no"
"foresteers@gmail.com","good","ok","yes","no"
"forestpark@brighthorizons.com","good","ok","no","no"
"forestschool@eachpeachchildcare.co.uk","good","ok","no","no"
"foresttown@papermoonnurseries.co.uk","good","ok","no","no"
"formby.manager@busybees.com","good","ok","no","no"
"forward-steps2@hotmail.com","good","ok","yes","no"
"foxglovemontessori@yahoo.com","risky","unknown","yes","no"
"foxhouse@littlefoxeschildcare.co.uk","risky","catch_all","no","no"
"fredericstreet@crazy4kids.co.uk","good","ok","no","no"
"freshlingsnursery@plymouth.ac.uk","risky","catch_all","no","no"
"frimleygreen@brighthorizons.com","good","ok","no","no"
"fruittreenursery@yahoo.co.uk","risky","unknown","yes","no"
"fs@kzngroup.co.uk","good","ok","no","no"
"fuaddol@hotmail.com","good","ok","yes","no"
"fulham@brighthorizons.com","good","ok","no","no"
"fulham@treetopsnurseries.co.uk","risky","catch_all","no","no"
"fulhamwharf@brighthorizons.com","good","ok","no","no"
"fun@little-bears-nursery.com","risky","catch_all","no","no",""
"fun@whiz-kids-nursery.co.uk","good","ok","no","no"
"fun4kidznursery@gmail.com","good","ok","yes","no"
"fun4u2limited@yahoo.co.uk","risky","unknown","yes","no"
"furze@childvillecentre.com","good","ok","no","no"
"futurechildcarenursery@gmail.com","good","ok","yes","no"
"fyfield@stepstart.co.uk","good","ok","no","no"
"gadebridge@shiningdawn.co.uk","risky","catch_all","no","no"
"gamston@papermoonnurseries.co.uk","good","ok","no","no"
"ganyeladimwh@gmail.com","good","ok","yes","no"
"gardennurseryfrome@gmail.com","good","ok","yes","no"
"garswood@brooklandschildcare.co.uk","good","ok","no","no"
"gascoigne@chestnut-nursery.com","good","ok","no","no"
"gascoigne@childvillecentre.com","good","ok","no","no"
"gatesheadqe@kids1st.net","good","ok","no","no"
"gatley@honeybearnursery.co.uk","good","ok","no","no"
"gawberpreschool@gmail.com","good","ok","yes","no"
"gaynespark@brighthorizons.com","good","ok","no","no"
"gaywoodfirststeps@glebehouseschool.co.uk","good","ok","no","no"
"geeslittlebees@gmail.com","good","ok","yes","no"
"gemma.shepherd@surestartmillmead.org.uk","risky","catch_all","no","no"
"gemma.turner@littlelearningladder.co.uk","good","ok","no","no"
"gemma@playdays-nursery.co.uk","good","ok","no","no"
"gemmachaig@gmail.com","good","ok","yes","no"
"gen@kinderworld.co.uk","risky","catch_all","no","no"
"genesis.milnrow@1stsafari.co.uk","risky","catch_all","no","no"
"genesis.rochdale@1stsafari.co.uk","risky","catch_all","no","no"
"georgeperkins.manager@kidsplanetdaynurseries.co.uk","good","ok","no","no"
"georgie@paintpotsnurseries.co.uk","good","ok","no","no"
"georgina@littletinklers.co.uk","risky","catch_all","no","no"
"ghmanager@mamabear.co.uk","risky","catch_all","no","no"
"giggleandgrow1@googlemail.com","good","ok","yes","no"
"giggleandgrow2@gmail.com","good","ok","yes","no"
"giggleshounslow@googlemail.com","good","ok","yes","no"
"gillian@minimesnursery.com","good","ok","no","no"
"giltbrook@phoenixparknursery.co.uk","bad","invalid","no","no"
"gina@number1daycare.com","risky","unknown","no","no"
"gingerbreadhouse@joyfultots.co.uk","good","ok","no","no"
"gingerbreadhousenursery@hotmail.com","good","ok","yes","no"
"glenalmond.nursery@busybees.com","good","ok","no","no"
"glenis@woodlandhousegroup.co.uk","good","ok","no","no"
"glossop@buddlenurseries.co.uk","good","ok","no","no"
"gngnursery@sycc.biz","good","ok","no","no"
"godinton@busybees.com","good","ok","no","no"
"gogmorelanenursery@outlook.com","risky","unknown","yes","no"
"gosforth@busybees.com","good","ok","no","no"
"gosforth@stgabrielsnursery.co.uk","risky","catch_all","no","no"
"gosling4kidzchildcare@outlook.com","risky","unknown","yes","no"
"gr2manager@littleripley.co.uk","risky","catch_all","no","no"
"gr4rmanager@littleripley.co.uk","risky","catch_all","no","no"
"grace@sparkiesnurseryschool.com","good","ok","no","no"
"grangedaynursery@gmail.com","good","ok","yes","no"
"grangehousedaynursery@gmail.com","good","ok","yes","no"
"grangepreschool@btinternet.com","risky","unknown","yes","no"
"grasshoppers.aylesbury@childbase.com","good","ok","no","no"
"grasshoppers.stalbans@childbase.com","good","ok","no","no"
"grasshoppersinfo@gmail.com","good","ok","yes","no"
"grassroots.newroad@gmail.com","good","ok","yes","no"
"grassrootsdaynursery@gmail.com","good","ok","yes","no"
"gravesend.centredirector@busybees.com","good","ok","no","no"
"great@kangaroopouch.org.uk","good","ok","no","no"
"greatandsmall1@outlook.com","risky","unknown","yes","no"
"greatchilddaynursery@greatchild.co.uk","risky","catch_all","no","no"
"greatcornard@brighthorizons.com","good","ok","no","no"
"greatlearners@gmail.com","good","ok","yes","no"
"greatmoor@ninasnurseries.com","good","ok","no","no"
"greatoakschildcare@gmail.com","good","ok","yes","no"
"greatpark.centredirector@busybees.com","good","ok","no","no"
"greenacres.dns@live.co.uk","good","ok","yes","no"
"greenfieldsnursery@f2s.com","risky","unknown","no","no"
"greengables.nursery@childbase.com","good","ok","no","no"
"greenhousefarm@hotmail.co.uk","good","ok","yes","no"
"greenpark.nursery@childbase.com","good","ok","no","no"
"greenshootsbath@outlook.com","risky","unknown","yes","no"
"greenside@plo-nurseries.co.uk","bad","invalid","no","no"
"greentreechildcare@outlook.com","risky","unknown","yes","no"
"greenwich@busybees.com","good","ok","no","no"
"greenwich@butterflynursery.net","good","ok","no","no"
"greenwich@littleelmsdaycare.co.uk","good","ok","no","no"
"gregcampbell@tiddlywinksnursery.com","good","ok","no","no"
"grimsburymanor@storal.com","good","ok","no","no"
"grosvenor@snapdragonsnursery.com","risky","catch_all","no","no"
"grove@magdalennursery.com","risky","catch_all","no","no"
"growingstarspreschool@outlook.com","risky","unknown","yes","no"
"guinealane@tbnc.co.uk","risky","catch_all","no","no"
"guisboroughmontessori@tvc.ac.uk","good","ok","no","no"
"guiseley@busybees.com","good","ok","no","no"
"gwalker@basnettstreet.lancs.sch.uk","good","ok","no","no"
"gwen@highmoornursery.co.uk","good","ok","no","no"
"gwilson@wmbchildcare.co.uk","bad","invalid","no","no"
"h.przezdziecka@minorsnursery.co.uk","good","ok","no","no"
"h.regan@gbnfc.bham.org.uk","bad","invalid","no","no"
"hablaformby@outlook.com","risky","unknown","yes","no"
"hackbridgeplaysafe@jancett.co.uk","good","ok","no","no"
"hackney@tiddleytotsnursery.com","good","ok","no","no"
"haggerstonmgr@halonursery.co.uk","good","ok","no","no"
"haigast@stmarys.lpool.sch.uk","good","ok","no","no"
"hainault@kindrednurseries.co.uk","good","ok","no","no"
"halbuttstreet@chestnut-nursery.com","good","ok","no","no"
"hale@elmscot.co.uk","risky","catch_all","no","no"
"haleh@newworldschools.com","risky","catch_all","no","no"
"halesworth@goldenapples.co.uk","good","ok","no","no"
"halifax@childrens-place.co.uk","good","ok","no","no"
"halllane.manager@kidsplanetdaynurseries.co.uk","good","ok","no","no"
"hammersmith.ravenscourt@busybees.com","good","ok","no","no"
"hammersmith@lgnurseries.com","good","ok","no","no"
"hampsteadcommunitycentre@btconnect.com","good","ok","no","no"
"hancock@tudorhousedaynursery.co.uk","good","ok","no","no"
"handprints@outlook.com","risky","unknown","yes","no"
"handsworthcommunitynursery@gmail.com","good","ok","yes","no"
"hannah@deernessvalleynursery.school","risky","catch_all","no","no"
"hannah@hgdn.co.uk","risky","catch_all","no","no"
"hanoo55@gmail.com","good","ok","yes","no"
"happitimemanager@gmail.com","good","ok","yes","no"
"happitots@completechildcare.co.uk","good","ok","no","no"
"happycornernursery@yahoo.com","risky","unknown","yes","no"
"happycrewchildcare@gmail.com","good","ok","yes","no"
"happydays@cottontailsdaynursery.co.uk","good","ok","no","no"
"happydays@littlesports.group","good","ok","no","no"
"happydays12345@live.co.uk","good","ok","yes","no"
"happydaysnursery@msn.com","good","ok","yes","no"
"happydaysnursery2002@yahoo.co.uk","risky","unknown","yes","no"
"happyfacestb@gmail.com","good","ok","yes","no"
"happyhoursdaynurserybryn@hotmail.co.uk","good","ok","yes","no"
"happykidsnewbury@btconnect.com","good","ok","no","no",""
"happylandsnursery@gmail.com","good","ok","yes","no"
"happymindskidsacademy@hotmail.com","good","ok","yes","no"
"happysmiles@live.co.uk","good","ok","yes","no"
